page,name,brand,link,image,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptop88,Lenovo Yoga 7 2 in 1 14IML9-83DJ0001US ,Lenovo,https://laptop88.vn/new-100-lenovo-yoga-7-2-in-1-14irl8-82yl0006us-intel-core-i5-1335u-14-inch-2.2k-100-srgb.html,https://laptop88.vn/media/product/8360_lenovo_yoga_7_2_in_1_14iml9_3.jpg,17990000,0,1,CPU Intel Core Ultra 5 125U,Intel,16GB,LPDDDR5,SSD,512GB,Intel Graphics,Intel,14,
laptop88,Asus Vivobook 15 X1504ZA-NJ582W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-15-x1504za-nj582w-intel-core-i3-1215u-15.6-inch-fhd.html,https://laptop88.vn/media/product/pro_poster_8354.jpg,9490000,0,1,CPU Intel Core i3-1215U,Intel,8GB,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,FHD
laptop88,Lenovo Legion 5 Pro 16IRX8 82WK00APVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-pro-16irx8-82wk00apvn-intel-core-i9-13900hx-16gb-ssd-1tb-rtx-4060-8gb-16-inch-2k-500-nits-240hz-100-srgb.html,https://laptop88.vn/media/product/pro_poster_8345.jpg,43590000,0,1,CPU Intel Core i9-13900HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
laptop88,Lenovo Legion 5 Pro 16IRX8 82WK00ANVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-pro-16irx8-82wk00anvn-intel-core-i9-13900hx-16gb-ssd-1tb-rtx-4070-8gb-16-inch-2k-500-nits-240hz-100-srgb.html,https://laptop88.vn/media/product/pro_poster_8344.jpg,46990000,0,1,CPU Intel Core i9-13900HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,16,2.5K
laptop88,Asus TUF Gaming F15 FX507ZC4-HN074W ,Asus,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-f15-fx507zc4-hn074w-intel-core-i5-12500h-rtx-3050-4gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8322.jpg,18990000,0,1,CPU Intel Core i5-12500H,Intel,8GB,DDR4,SSD,512GB,Nvidia Geforce RTX 3050 4GB,Nvidia,15.6,FHD
laptop88,HP Pavilion X360 14 EK1047TU 80R25PA  2023 ,HP,https://laptop88.vn/new-100-laptop-hp-pavilion-x360-14-ek1047tu-80r25pa-2023-intel-i5-1335u.html,https://laptop88.vn/media/product/250_8316_,24990000,0,1,CPU Intel Core i7 1355U,Intel,16GB,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
laptop88,HP Pavilion X360 14 EK1049TU 80R27PA 2023 ,HP,https://laptop88.vn/new-100-laptop-hp-pavilion-x360-14-ek1049tu-80r27pa-2023-intel-i5-1335u.html,https://laptop88.vn/media/product/250_8315_,21990000,0,1,CPU Intel Core i5 1335U,Intel,16GB,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
laptop88,HP Pavilion X360 14 EK1048TU 80R26PA 2023 ,HP,https://laptop88.vn/new-100-laptop-hp-pavilion-x360-14-ek1048tu-80r26pa-2023-intel-i5-1335u.html,https://laptop88.vn/media/product/250_8314_c08249301.png,20990000,0,1,CPU Intel Core i5 1335U,Intel,8GB,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
laptop88,Lenovo Legion Slim 5 R7000P  APH8 82Y90001CD ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-slim-5-r7000p-aph8-82y90001cd-amd-ryzen-7-7840h-rtx-4060-16-inch-2k-165hz.html,https://laptop88.vn/media/product/pro_poster_8298.jpg,29590000,0,1,CPU AMD Ryzen 7-7840H,AMD,16GB,DDR5,SSD,1TB,Nvidia Geforce RTX 4060,Nvidia,16,2K
laptop88,Dell Inspiron 16 5630 ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-16-5630-r1605s-intel-core-i5-1340p-16-inch-full-hd-1.html,https://laptop88.vn/media/product/pro_poster_8287.jpg,15990000,0,1,CPU Intel Core i5-1340p,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,FHD
laptop88,HP Envy x360 2 in 1 15-fh0013dx 7H1S7UA ,HP,https://laptop88.vn/new-100-laptop-hp-envy-x360-2-in-1-15-fh0013dx-7h1s7ua-r5-7530u-15.6-quot-fhd-touch-screen.html,https://laptop88.vn/media/product/pro_poster_8266.jpg,11390000,1,0,CPU AMD Ryzen 5 7530U,AMD,8GB,LPDDR4x,SSD,256GB,AMD Radeon Graphics,AMD,15.6,FHD
laptop88,Lenovo IdeaPad Slim 5 16IAH8 83BG001XVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn-intel-core-i5-12450h-16-inch-2k.html,https://laptop88.vn/media/product/pro_poster_8259.jpg,15690000,0,1,CPU Intel Core i5-12450H,Intel,16GB,DDR5,SSD,512GB,Intel UHD Graphics,Intel,16,FHD
laptop88,Dell Vostro 15 3530-R2508A ,Dell,https://laptop88.vn/new-100-laptop-dell-vostro-15-3530-80gg9-intel-core-i5-1335u.html,https://laptop88.vn/media/product/pro_poster_8254.jpg,13590000,0,1,CPU Intel Core i5 1335U,Intel,8GB,DDR4,SSD,512GB,Card on Intel Graphics,Card,15,FHD
laptop88,Dell Precision 7730 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-7730-intel-core-i7-8750h-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8247.jpg,13990000,1,0,CPU Intel Core i7 8750H Intel Core i7 8850H Intel Xeon E-2186M,Intel,16GB,1TB,,,Nvidia Quadro P3200 Nvidia Quadro P5200 Nvidia Quadro P4200,Nvidia,17.3,FHD
laptop88,HP Victus 15 ,HP,https://laptop88.vn/new-100-laptop-hp-victus-15-fa1093dx-7n3s2ua-intel-core-i5-13420h-rtx-3050-6gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8242.jpg,18290000,0,1,CPU Intel Core  i5-13420H,Intel,8GB,DDR4,SSD,512GB,NVIDIA RTX 3050 6GB GDDR6,NVIDIA,15.6,FHD
laptop88,Lenovo V14 G3 IAP 82TS005RVN ,Lenovo,https://laptop88.vn/laptop-lenovo-v14-g3-iap-82ts0067vn-intel-core-i3-1215u-ram-4gb-ddr4-ssd-256gb-14-inch-fhd.html,https://laptop88.vn/media/product/250_8223_laptop_lenovo_v14_g3_iap_82ts0067vn_ac.jpg,11990000,0,1,CPU Intel Core i5-1235U,Intel,8GB,3200,SSD,256GB,Intel UHD / Iris Xe Graphics,Intel,14,FHD
laptop88,Lenovo LOQ 15IRH8 82XV00D5VN ,Lenovo,https://laptop88.vn/laptop-lenovo-loq-15irh8-82xv00d5vn-intel-core-i7-13620h-rtx-4060-8gb-ram-16gb-ddr5-ssd-512gb-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8222.jpg,28990000,0,1,CPU Intel Core i7-13620H,Intel,16GB,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
laptop88,Lenovo LOQ 15IRH8 82XV000VUS ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15irh8-82xv000pvn-intel-core-i5-13420h-rtx-4050-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8199.jpg,16290000,0,1,CPU Intel Core i5-13420H,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,NVIDIA,15.6,FHD
laptop88,Dell Precision 3561 ,Dell,https://laptop88.vn/new-100-laptop-dell-mobile-precision-3561-i7-11850h-t600-4gb.html,https://laptop88.vn/media/product/250_8197_10321_dell_mobile_precision_3561.jpg,13890000,0,1,CPU Intel Core i7-11800H,Intel,16GB,DDR4,SSD,512GB,NVIDIA T600 GDDR6 NVIDIA T1200 GDDR6,NVIDIA,15.6,FHD
laptop88,Dell Precision 7670 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-precision-7670-option-i7-12750hx.html,https://laptop88.vn/media/product/pro_poster_8190.jpg,31990000,1,0,CPU Intel Core i7-12850HX,Intel,32GB,DDR5,SSD,512GB,Card NVIDIA RTX A2000 8GB GDDR6,Card,16,FHD
laptop88,Dell Precision 7760 Intel Xeon W-11855M ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-precision-7760-intel-xeon.html,https://laptop88.vn/media/product/250_8188_,34990000,1,0,CPU Intel XEON W-11855M,Intel,32GB,DDR4,SSD,1TB,NVIDIA RTX A4000 w/8GB,NVIDIA,17.3,4K
laptop88,Dell Precision 5560 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-precision-5560-intel-core-i9-11950h-rtx-a2000.html,https://laptop88.vn/media/product/pro_poster_8187.jpg,26490000,1,0,CPU Intel Core i9-11950H,Intel,32GB,DDR4,SSD,1TB,NVIDIA RTX A2000 w/4GB Intel Iris Xe Graphics,NVIDIA,15.6,FHD
laptop88,Asus Vivobook 14 OLED A1405VA-KM257W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-14-oled-a1405va-km059w-intel-core-i5-13500h-14-inch-2.8k-oled.html,https://laptop88.vn/media/product/250_8146_12971_asus_vivobook_pro_14_oled_a1405va___en__4.jpg,18290000,0,1,CPU Intel Core i5-13500H,Intel,16GB,3200,SSD,512GB,Intel Iris Xe Graphics,Intel,14,2.8K
laptop88,Lenovo Legion 5 Pro Y9000P IRX9 83DF000XCD ,Lenovo,https://laptop88.vn/moi-100-full-box-laptop-lenovo-legion-5-pro-16iah7h-82s0003us-intel-core-i7-12700h-rtx-3050ti-6gb-16-inch-wqxga.html,https://laptop88.vn/media/product/250_8145_8811_8678_8156_lenovo_legion_5_pro_r9000p_900x900.jpg,42990000,0,1,CPU Intel Core i9-14900HX,Intel,32GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,
laptop88,LG Gram 2023 14Z90R-G.AH53A5 ,LG,https://laptop88.vn/new-100-laptop-lg-gram-2023-14z90r-g.ah53a5-intel-core-i5-1340p-14-inch-wuxga.html,https://laptop88.vn/media/product/pro_poster_8129.jpg,21990000,0,1,CPU Intel Core i5-1340P,Intel,16GB,LPDDR5,SSD,256GB,Intel Iris Xe Graphics,Intel,14,2K
laptop88,Gaming Gigabyte G5 KF-E3VN333SH ,Gaming,https://laptop88.vn/new-100-laptop-gaming-gigabyte-g5-kf-e3vn333sh-intel-core-i5-12500h-rtx-4060-8gb-15.6-inch-fhd-144hz.html,https://laptop88.vn/media/product/pro_poster_8127.jpg,22990000,0,1,CPU Intel Core i5-12500H,Intel,8GB,DDR4,SSD,512GB,NVidia Geforce RTX 4060 8GB,NVidia,15.6,FHD
laptop88,Gaming Gigabyte G5 MF E2VN333SH ,Gaming,https://laptop88.vn/new-100-laptop-gaming-gigabyte-g5-mf-e2vn333sh-intel-core-i5-12500h-rtx-4050-15.6-inch-fhd-144hz.html,https://laptop88.vn/media/product/pro_poster_8126.jpg,20990000,0,1,CPU Intel Core i5-12500H,Intel,8GB,DDR4,SSD,512GB,NVidia Geforce RTX 4050,NVidia,15.6,FHD
laptop88,Asus Vivobook 15 X1504VA-NJ069W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-15-x1504va-nj069w-i3-1315u-8gb-512gb-15-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8125.jpg,10390000,0,1,CPU Intel Core i3 - 1315U,Intel,8GB,,SSD,,Card Iris Xe Graphics,Card,15.6,FHD
laptop88,Acer Predator Helios 16 PH16-71-72BV ,Acer,https://laptop88.vn/new-100-laptop-acer-predator-helios-ph16-71-72bv-intel-core-i7-13700hx-rtx4070-16gb-16-icnh-2k-240hz.html,https://laptop88.vn/media/product/250_8121_helios_16.jpg,54990000,0,1,CPU Intel Core i7 - 13700HX,Intel,16GB,DDR5,SSD,512GB,Nvidia GeForce RTX 4070,Nvidia,16,2.5K
laptop88,MSI Cyborg 15 A12UCX-281VN ,MSI,https://laptop88.vn/new-100-laptop-msi-cyborg-15-a12ucx-281vn-intel-core-i5-12450h-rtx-2050-15.6-inch-fhd-144hz.html,https://laptop88.vn/media/product/pro_poster_8113.jpg,15990000,0,1,CPU Intel Core i5-12450H,Intel,8GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB,NVIDIA,15.6,FHD
laptop88,Acer Predator Helios Neo PHN16-71-74BA ,Acer,https://laptop88.vn/new-100-laptop-acer-predator-helios-npredator-helios-neo-phn16-71-74ba-intel-core-i7-13700hx-rtx4060-8gb-16-icnh-2k-165hz.html,https://laptop88.vn/media/product/250_8112_45073_4.jpg,41990000,0,1,CPU Intel Core i7-13700HX,Intel,16GB,DDR5,SSD,512GB,Nvidia GeForce RTX 4060 8GB,Nvidia,16,2K
laptop88,Acer Predator Helios Neo PHN16-71-59TN ,Acer,https://laptop88.vn/new-100-laptop-acer-predator-helios-neo-phn16-71-59tn-intel-core-i5-13500hx-rtx4060-8gb-16-inch-2k-165hz.html,https://laptop88.vn/media/product/250_8111_45073_4.jpg,38990000,0,1,CPU Intel Core i5-13500HX,Intel,16GB,DDR5,SSD,512GB,Nvidia Geforce RTX 4060 8GB,Nvidia,16,2K
laptop88,Acer Predator Helios Neo PHN16-71-7460 ,Acer,https://laptop88.vn/new-100-laptop-acer-predator-helios-neo-phn16-71-7460-intel-core-i7-13700hx-rtx4050-6gb-16-inch-2k-165hz.html,https://laptop88.vn/media/product/250_8110_45073_4.jpg,37990000,0,1,CPU Intel Core i7-13700HX,Intel,8GB,DDR5,SSD,512GB,Nvidia RTX 4050 6GB,Nvidia,16,2K
laptop88,Acer Aspire 3 A314-23M-R4TX ,Acer,https://laptop88.vn/new-100-laptop-acer-aspire-3-a314-23m-r4tx-r5-7250-2023.html,https://laptop88.vn/media/product/250_8108_,12990000,0,1,CPU Ryzen 5 - 7520U,Ryzen,8GB,,SSD,,Card AMD Radeon Graphics,Card,14,FHD
laptop88,Acer Predator Helios Neo PHN16-71-54CD ,Acer,https://laptop88.vn/new-100-laptop-acer-predator-helios-neo-phn16-71-54cd-intel-core-i5-13500hx-rtx4050-6gb-16-inch-2k.html,https://laptop88.vn/media/product/250_8106_45073_4.jpg,34990000,0,1,CPU Intel Core  i5-13500HX,Intel,8GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,2K
laptop88,Dell Gaming G16 7630 R1948W ,Dell,https://laptop88.vn/new-100-laptop-dell-gaming-g16-7630-r1948w-intel-core-i9-13900h-rtx-4060-16-inch-2k-240hz-100-dci-p3.html,https://laptop88.vn/media/product/pro_poster_8080.jpg,43990000,0,1,CPU Intel Core i9-13900HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060,NVIDIA,16,2K
laptop88,Dell Inspiron 14 5430 R1605S / R1608S ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-14-5430-r1605s-intel-core-i5-1340p-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8073.jpg,15990000,0,1,CPU Intel Core  i5 - 1340P,Intel,16GB,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Dell Vostro 16 5630 R1608A / R1505A ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-16-5630-r1605s-intel-core-i5-1340p-16-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8072.jpg,17990000,0,1,CPU Intel Core i5-1340P,Intel,8GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,FHD
laptop88,Asus Vivobook 14 OLED A1405VA-KM095W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-14-oled-a1405va-km095w-intel-core-i5-13500h-14-inch-2.8k-oled.html,https://laptop88.vn/media/product/pro_poster_8066.jpg,16790000,0,1,CPU Intel Core i5-13500H,Intel,16GB,DDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,14,2.8K
laptop88,Asus Vivobook 15 X1504VA-NJ070W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-15-x1504va-nj070w-intel-core-i5-1335u-15.6-inch-fhd.html,https://laptop88.vn/media/product/pro_poster_8065.jpg,15990000,0,1,CPU Intel Core i5-1335U,Intel,16GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,FHD
laptop88, Asus Zenbook 14 Flip OLED UP3404VA-KN038W ,,https://laptop88.vn/new-100-laptop-asus-zenbook-14-flip-oled-up3404va-kn038w-intel-core-i5-1340p-14-inch-2.8k-oled.html,https://laptop88.vn/media/product/250_8044_12529_asus_zenbook_14_flip_oled_up3404_7.jpg,,0,1,CPU Intel Core i5-1340P,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Plus Graphics,Intel,14,2.8K
laptop88,MSI Creator M16 B13VE 830VN ,MSI,https://laptop88.vn/new-100-laptop-msi-creator-m16-b13ve-830vn-intel-core-i7-13700h-rtx4050-6gb-16-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_8034_12387_msi_creator_m16_b13v_2.jpg,36990000,0,1,CPU Intel Core i7-13700H,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,FHD
laptop88,MSI Creator Z17 HX Studio A13VGT 068VN ,MSI,https://laptop88.vn/new-100-laptop-msi-creator-z17-hx-studio-a13vgt-068vn-intel-core-i7-13700hx-rtx4070-8gb-17-inch-qhd-165hz.html,https://laptop88.vn/media/product/250_8031_untitled_1.jpg,75990000,0,1,CPU Intel Core i7-13700HX,Intel,32GB,DDR5,SSD,2TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,17,
laptop88,MSI Prestige 14Evo B13M 401VN ,MSI,https://laptop88.vn/new-100-laptop-msi-prestige-14evo-b13m-401vn-intel-core-i5-13500h-14-inch-full-hd-ips.html,https://laptop88.vn/media/product/250_8029_12390_msi_prestige_14evo_b13m__3__1_.jpg,25990000,0,1,CPU Intel Core i5-13500H,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,MSI Modern 15 B7M 099VN ,MSI,https://laptop88.vn/new-100-laptop-msi-modern-15-b7m-099vn-amd-ryzen-5-7530u-15.6-inch-fhd-ips.html,https://laptop88.vn/media/product/pro_poster_8027.jpg,11290000,0,1,CPU AMD Ryzen 5 - 7530U,AMD,8GB,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,FHD
laptop88,MSI Raider GE78HX 13VH-076VN ,MSI,https://laptop88.vn/new-100-laptop-msi-raider-ge78hx-13vh-076vn-intel-core-i9-13950hx-rtx-4080-17-inch-qhd-240hz-1.html,https://laptop88.vn/media/product/250_7973_1024__2_.png,118900000,0,1,CPU Intel Core i9-13950HX,Intel,64GB,DDR5,SSD,4TB,NVIDIA GeForce RTX 4080,NVIDIA,17,
laptop88,MSI Titan GT77HX 13VI-077VN ,MSI,https://laptop88.vn/new-100-laptop-msi-titan-gt77hx-13vi-077vn-intel-core-i9-13980hx-rtx-4090-17.3-inch-uhd-144hz.html,https://laptop88.vn/media/product/250_7972_pc_portable_msi_titan_gt77hx_13vh_029fr_17_3_intel_core_i9_13980hx_64_go_ram_2_to_d_noir.jpg,148990000,0,1,CPU Intel Core i9 -13980HX,Intel,64GB,DDR5,SSD,4TB,Nvidia GeForce RTX 4090,Nvidia,17.3,
laptop88,MSI Katana 15 B13VFK 676VN ,MSI,https://laptop88.vn/new-100-laptop-msi-katana-15-b13vfk-676vn-intel-core-i7-13620h-rtx-4060-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/7970_msi_katana_15_b13vfk_676vn_3.jpg,25990000,0,1,CPU Intel Core i7 - 13620H,Intel,16GB,DDR5,SSD,1TB,Nvidia RTX 4060 GDDR6,Nvidia,15.6,FHD
laptop88,MSI Modern 14 C13M 458VN ,MSI,https://laptop88.vn/new-100-laptop-msi-modern-14-c13m-458vn-intel-core-i5-1335u-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7966.jpg,13990000,0,1,CPU Intel Core i5 - 1335U,Intel,8GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,ASUS ROG Strix G16 G614JU-N3206W ,ASUS,https://laptop88.vn/moi-100-full-box-laptop-asus-rog-strix-g16-g614ju-n3777w-intel-core-i7-13650hx-rtx-4050-6gb-16-inch-wuxga-165hz.html,https://laptop88.vn/media/product/250_7962_015w_1.jpeg,36990000,0,1,CPU Intel Core i7 13650HX,Intel,16GB,4800,SSD,1TB,Nvidia GeForce RTX 4050 6GB,Nvidia,16,
laptop88,Dell Precision 5560 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-precision-5560-intel-core-i7-11850h-rtx-t1200m.html,https://laptop88.vn/media/product/pro_poster_7951.jpg,23690000,1,0,CPU Intel Core i7 11800H,Intel,16GB,DDR4,SSD,512GB,Nvidia Quadro T1200 Nvidia Quadro A2000 Intel UHD Graphics,Nvidia,15.6,FHD
laptop88,Gaming Alienware X14 R2 ,Gaming,https://laptop88.vn/new-100-laptop-gaming-alienware-x14-r2-2023-intel-14-inch-165hz.html,https://laptop88.vn/media/product/250_7882_dell_alienware_x14_r2.png,32990000,0,1,CPU Intel Core i7-13620H,Intel,16GB,LPDDR5,512,B,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,1,2.5K
laptop88,Gaming Acer Predator Helios 18 2023 PH18-71-94SJ ,Gaming,https://laptop88.vn/new-100-laptop-gaming-acer-predator-helios-18-2023-ph18-71-94sj-intel-core-i9-13900hx-rtx4080-32gb-1tb-18-inch-2k-240hz.html,https://laptop88.vn/media/product/250_7881_helios_18_1.PNG,126990000,0,1,CPU Intel Core i9 - 13900HX,Intel,32GB,5600,1TB,1TB,Card NVIDIA GeForce RTX 4080 12GB,Card,18,2K
laptop88,Acer Swift Go 14 SFG14-71T-78CH-NXKF5AA002 ,Acer,https://laptop88.vn/new-100-acer-swift-go-14-intel-gen-13-14inch-oled-100-dci-p3.html,https://laptop88.vn/media/product/250_7879_swift_go.jpg,15990000,0,1,CPU Intel Core i7-13700H,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,
laptop88,gaming ACER Predator Helios 16 PH16-71-94N1 ,gaming,https://laptop88.vn/new-100-laptop-gaming-acer-predator-helios-16-ph16-71-94n1-intel-core-i9-13900hx-rtx4080-12gb-16-inch-2k.html,https://laptop88.vn/media/product/250_7876_44378_laptop_acer_predator_helios_16_ph16_71_94n1.jpg,124990000,0,1,CPU Intel Core i9 - 13900HX,Intel,32GB,DDR5,102,GB+1024GB,NVIDIA GeForce RTX 4080 12GB,NVIDIA,16,2K
laptop88,Asus ROG Strix SCAR 18 G834JY-N6039W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-scar-18-g834jy-n6039w-intel-core-i9-13980hx-rtx-4090-16gb-18-inch-qhd-240hz.html,https://laptop88.vn/media/product/250_7869_scar_18_e1672832298197.jpg,96690000,0,1,CPU Intel Core i9 - 13980HX,Intel,64GB,DDR5,SSD,2TB,Nvidia Geforce RTX 4090 16GB,Nvidia,18,
laptop88,Asus ROG Strix SCAR 16 G634JZ-N4029W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-scar-16-g634jz-n4029w-intel-core-i9-13980hx-rtx-4080-16-inch-qhd.html,https://laptop88.vn/media/product/250_7868_40948_laptop_asus_rog_strix_scar_17_g733zx_ll016w__1_.jpg,67490000,0,1,CPU Intel Core i9 - 13980HX,Intel,32GB,DDR5,1TB,,Nvidia Geforce RTX 4080,Nvidia,16,
laptop88,Acer Nitro 5 AN515-58 ,Acer,https://laptop88.vn/new-100-laptop-acer-nitro-5-an515-58-769j-intel-core-i7-12700h-rtx3050-4gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_7863_6927_nitro5_an515_58_wallpaper_win11_rgbkb_light_on_black_01_min.png,14390000,1,0,CPU Intel Core i7-12650H,Intel,16GB,DDR4,SSD,1TB,Card on Intel Graphics,Card,15.6,FHD
laptop88,ThinkPad T14 Gen 3 ,ThinkPad,https://laptop88.vn/moi-100-full-box-laptop-thinkpad-t14-gen-3-21cf003wus-amd-ryzen-7-pro-6850u-14-inch-wuxga.html,https://laptop88.vn/media/product/pro_poster_7697.jpg,15990000,0,1,CPU Intel Core i7-1265u,Intel,16GB,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Asus TUF Gaming A15 FA506NFR-HN075W ,Asus,https://laptop88.vn/moi-100-full-box-laptop-asus-fa506ihrb-hn080w-amd-ryzen-5-4600h-gtx-1650-4gb-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7694.jpg,18390000,0,1,CPU AMD Ryzen 7 7435HS,AMD,16GB,5600,SSD,512GB,NVIDIA GeForce RTX 2050 4GB,NVIDIA,15.6,FHD
laptop88,Dell Inspiron 3520 GJ8W7 ,Dell,https://laptop88.vn/moi-100-full-box-laptop-dell-inspiron-3520-n5i5122w1-intel-core-i5-1235u-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7603.jpg,11990000,0,1,CPU Intel Core i5-1235U,Intel,8GB,DDR4,SSD,512GB,Intel UHD | Iris Xe Graphics,Intel,15.6,FHD
laptop88,Lenovo Legion 5 Pro Y9000P 16IAH7H 82RF00R3CD ,Lenovo,https://laptop88.vn/moi-100-full-box-laptop-lenovo-legion-5-pro-16iah7h-82rf0043vn-intel-core-i7-12700h-rtx-3060-16-inch-wqxga.html,https://laptop88.vn/media/product/pro_poster_7590.jpg,,0,1,CPU Intel Core i9-12900H,Intel,16GB,DDR5,SSD,512GB,Nvidia RTX GeForce 3060 6GB,Nvidia,16,
laptop88,Dell Inspiron 16 5620 R1605SDCXM888 ,Dell,https://laptop88.vn/laptop-cu-dell-inspiron-16-5620-r1605sdcxm888-intel-core-i5-1240p-16-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7583.jpg,15290000,0,1,CPU Intel Core i5 - 1240P,Intel,16GB,DDR4,SSD,,Intel Iris Xe Graphics Card rời Nvidia MX570A,Intel,16,FHD
laptop88,Dell Latitude 5510 ,Dell,https://laptop88.vn/laptop-cu-dell-latitude-5510-intel-core-i7-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7576.jpg,10390000,1,0,CPU Intel Core i7-10610u,Intel,16GB,DDR4,SSD,,Intel UHD Graphics 620,Intel,15.6,FHD
laptop88,Dell Precision 5570 ,Dell,https://laptop88.vn/moi-99-full-box-laptop-dell-precision-5570-intel-core-i7-12800h-ram-32gb-rtx-a1000-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_7473.jpg,26990000,1,0,CPU Intel Core i7-12700H,Intel,32GB,DDR4,SSD,512GB,Nvidia RTX A1000 4GB,Nvidia,15.6,FHD
laptop88,Lenovo Ideapad 3 15IAU7 82RK001NVN Core i3-1215U ,Lenovo,https://laptop88.vn/moi-100-full-box-laptop-lenovo-ideapad-3-15iau7-82rk001nvn-i3-1215u-512gb-nvme-15.6-inch-fhd.html,https://laptop88.vn/media/product/250_7440_19_2_118.jpg,,0,1,CPU Intel Core i3-1215U,Intel,8GB,DDR4,512,B,,,15.6,FHD
